Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [25/Oct/2021 12:40:37] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI5OX0.vPtjqzI5hHVjgNdwoEDzBH8pA-uq38OSWvntLxFsRDo&dm_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:37] "PUT /message/edit/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:37] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI5OX0.vPtjqzI5hHVjgNdwoEDzBH8pA-uq38OSWvntLxFsRDo&dm_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:38] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:38] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:38] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:38] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:38] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:38] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:38] "PUT /message/edit/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:38] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:38] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:38] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:38] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:38] "POST /auth/logout/v1 HTTP/1.1" 200 -
 <Response 170 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: The channel_id does not refer to a valid channel <Response 164 bytes [400 BAD REQUEST]>
response 400 Bad Request: The channel_id does not refer to a valid channel <Response 164 bytes [400 BAD REQUEST]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: The u_id does not refer to a valid user <Response 155 bytes [400 BAD REQUEST]>
response 400 Bad Request: The u_id does not refer to a valid user <Response 155 bytes [400 BAD REQUEST]>
response 403 Forbidden: No owner permission in the channel <Response 146 bytes [403 FORBIDDEN]>
response 403 Forbidden: No owner permission in the channel <Response 146 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: The u_id does not refer to a user who is not an owner of the channel <Response 184 bytes [400 BAD REQUEST]>
response 403 Forbidden: No owner permission in the channel <Response 146 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: The u_id refers to a user who is currently the only owner of the channel <Response 188 bytes [400 BAD REQUEST]>
response 403 Forbidden: No owner permission in the channel <Response 146 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: No owner permission in the channel <Response 146 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: Length of name is less than 1 or more than 20 characters <Response 172 bytes [400 BAD REQUEST]>
response 400 Bad Request: Name cannot be blank <Response 136 bytes [400 BAD REQUEST]>
response 400 Bad Request: Length of name is less than 1 or more than 20 characters <Response 172 bytes [400 BAD REQUEST]>
response 400 Bad Request: Length of name is less than 1 or more than 20 characters <Response 172 bytes [400 BAD REQUEST]>
response 400 Bad Request: Length of name is less than 1 or more than 20 characters <Response 172 bytes [400 BAD REQUEST]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: any u_id in u_ids does not refer to a valid user <Response 164 bytes [400 BAD REQUEST]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: The user is not an authorised member of the DM <Response 158 bytes [403 FORBIDDEN]>
response 403 Forbidden: The user is not an authorised member of the DM <Response 158 bytes [403 FORBIDDEN]>
response 400 Bad Request: This dm_id does not refer to a valid DM <Response 155 bytes [400 BAD REQUEST]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: This dm_id does not refer to a valid DM <Response 155 bytes [400 BAD REQUEST]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: The user is not an authorised member of the DM <Response 158 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: This does not refer to a valid dm <Response 149 bytes [400 BAD REQUEST]>
response 400 Bad Request: This is an invalid dm_id <Response 140 bytes [400 BAD REQUEST]>
response 400 Bad Request: This does not refer to a valid dm <Response 149 bytes [400 BAD REQUEST]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: The user is not an authorised member of the DM <Response 158 bytes [403 FORBIDDEN]>
response 403 Forbidden: The user is not an authorised member of the DM <Response 158 bytes [403 FORBIDDEN]>
response 403 Forbidden: The user is not an authorised member of the DM <Response 158 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: This dm_id does not refer to a valid DM <Response 155 bytes [400 BAD REQUEST]>
response 400 Bad Request: The dm_id does not refer to a valid dm <Response 154 bytes [400 BAD REQUEST]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: Start is greater then total messages <Response 152 bytes [400 BAD REQUEST]>
response 400 Bad Request: Start is greater then total messages <Response 152 bytes [400 BAD REQUEST]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: The user is not an authorised member of the DM <Response 158 bytes [403 FORBIDDEN]>
response 403 Forbidden: Authorised user is not a member of dm with dm_id <Response 160 bytes [403 FORBIDDEN]>
response 400 Bad Request: Message is invalid as length of message is less than 1 or over 1000 characters. <Response 195 bytes [400 BAD REQUEST]>
response 400 Bad Request: Message is invalid as length of message is less than 1 or over 1000 characters. <Response 195 bytes [400 BAD REQUEST]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: This does not refer to a valid dm <Response 149 bytes [400 BAD REQUEST]>
response 400 Bad Request: This does not refer to a valid dm <Response 149 bytes [400 BAD REQUEST]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: The user is not the original DM creator <Response 151 bytes [403 FORBIDDEN]>
response 400 Bad Request: This does not refer to a valid dm <Response 149 bytes [400 BAD REQUEST]>
response 403 Forbidden: The user is not the original DM creator <Response 151 bytes [403 FORBIDDEN]>
response 403 Forbidden: The user is not the original DM creator <Response 151 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: Message is invalid as length of message is less than 1 or over 1000 characters. <Response 195 bytes [400 BAD REQUEST]>
response 403 Forbidden: The user is unauthorised to edit the message. <Response 157 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: The message_id is invalid. <Response 142 bytes [400 BAD REQUEST]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: The message_id is invalid. <Response 142 bytes [400 BAD REQUEST]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>
response 400 Bad Request: The message_id is invalid. <Response 142 bytes [400 BAD REQUEST]>
response 400 Bad Request: The message_id is invalid. <Response 142 bytes [400 BAD REQUEST]>
response 400 Bad Request: The message_id is invalid. <Response 142 bytes [400 BAD REQUEST]>
response 403 Forbidden: The user is unauthorised to edit the message. <Response 157 bytes [403 FORBIDDEN]>
response 403 Forbidden: The user is unauthorised to edit the message. <Response 157 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not valid <Response 129 bytes [403 FORBIDDEN]>127.0.0.1 - - [25/Oct/2021 12:40:38] "DELETE /message/remove/v1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:40:38] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:38] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:38] "DELETE /message/remove/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:40:38] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:38] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:38] "DELETE /message/remove/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:40:38] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:38] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:38] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:38] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:38] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:38] "DELETE /message/remove/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:40:38] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:38] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:38] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:39] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:39] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:39] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:39] "DELETE /message/remove/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:40:39] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:39] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:39] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:39] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:39] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:39] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:39] "DELETE /message/remove/v1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:40:39] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:39] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:39] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:39] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:39] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:39] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:39] "DELETE /message/remove/v1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:40:39] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:39] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:39] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:39] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:39] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjMxNn0.tJOsmVpdefopevvFsDgnjbzBEFBpe5PBVgfMPWWVglw&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:39] "DELETE /message/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:39] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjMxNn0.tJOsmVpdefopevvFsDgnjbzBEFBpe5PBVgfMPWWVglw&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:39] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:39] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:39] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:40] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:40] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:40] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:40] "DELETE /message/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:40] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:40] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:40] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:40] "DELETE /message/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:40] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:40] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:40] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:40] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:40] "DELETE /message/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:40] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:40] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:40] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:41] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:41] "DELETE /message/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:41] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:41] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:41] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:41] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:41] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:41] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:41] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:41] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:41] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjMyOH0.MiAFdOapayhj8HnGPQWEnbu-R5GjdEOdpPsMlcny08o&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:41] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjMsInNlc3Npb25faWQiOjMyOX0.e2AhJJDNiNSrf5oeVHk5WfBIvMQEurhTjL8SGlds7Y0&channel_id=2&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:41] "DELETE /message/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:41] "DELETE /message/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:41] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjMyOH0.MiAFdOapayhj8HnGPQWEnbu-R5GjdEOdpPsMlcny08o&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:41] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjMsInNlc3Npb25faWQiOjMyOX0.e2AhJJDNiNSrf5oeVHk5WfBIvMQEurhTjL8SGlds7Y0&channel_id=2&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:41] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:41] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:41] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:41] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:41] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:41] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjMzMH0.QF52QI8d92vPWleslOLMVB4YNrczkenqp8iiJalXe8Q&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:41] "DELETE /message/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjMzMH0.QF52QI8d92vPWleslOLMVB4YNrczkenqp8iiJalXe8Q&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "DELETE /message/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjMzMH0.QF52QI8d92vPWleslOLMVB4YNrczkenqp8iiJalXe8Q&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "DELETE /message/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "POST /message/send/v1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "POST /message/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "POST /message/send/v1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "POST /message/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "POST /message/send/v1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "POST /message/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "POST /message/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "POST /message/send/v1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:40:42] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:43] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:43] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:43] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:43] "POST /message/send/v1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:40:43] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:43] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:43] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:43] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:43] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:43] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:43] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:43] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:43] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:43] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:43] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:43] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:43] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:43] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:43] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:43] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:43] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:43] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:43] "GET /users/all/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjM0M30.XXJaMNDofa3UNgiD6Vj6TbiFRExEWLuRoL3k1lzZ8-Y HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:40:43] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:40:43] "POST /auth/register/v2 HTTP/1.1" 200 -
